"","lowgel.baseline-Placebo.baseline","Placebo.baseline-Placebo.postgel"
"14541",0,0
"14542",0,0
"14543",0,0
"14544",0,0
"14546",0,0
"14547",0,0
"14548",0,0
"14550",0,0
"14551",0,0
"14553",0,0
"14556",0,0
"14557",0,0
"14558",0,0
"14559",0,0
"14563",0,-1
"14564",0,-1
"14568",0,0
"14569",0,0
"14571",0,-1
"14578",0,0
"14579",0,0
"14580",0,0
"14582",0,0
"14583",0,0
"14584",0,0
"14589",0,0
"14591",0,0
"14592",0,0
"14594",0,1
"14595",0,0
"14596",0,0
"14597",0,0
"14598",0,0
"14600",0,0
"14601",0,0
"14603",0,0
"14605",0,0
"14606",0,1
"14608",0,0
"14609",0,0
"14611",0,0
"14614",0,-1
"14615",0,0
"14617",0,0
"14619",0,0
"14621",0,0
"14626",0,-1
"14627",0,0
"14629",0,0
"14631",0,0
"14634",0,0
"14636",0,1
"14641",0,0
"14643",0,0
"14645",0,0
"14646",0,0
"14647",0,0
"14653",-1,0
"14656",0,0
"14658",0,0
"14659",0,0
"14660",0,0
"14661",0,1
"14663",0,0
"14664",0,-1
"14668",0,0
"14670",0,0
"14671",0,0
"14672",0,0
"14673",0,0
"14674",0,1
"14677",0,0
"14678",0,0
"14681",0,0
"14684",0,0
"14686",0,0
"14693",0,0
"14694",0,1
"14696",0,0
"14699",0,0
"14701",0,0
"14702",0,0
"14703",0,0
"14704",0,0
"14705",0,0
"14706",0,0
"14707",0,0
"14710",0,0
"14712",0,0
"14713",0,0
"14714",0,0
"14715",0,0
"14716",0,0
"14720",0,0
"14725",0,0
"14726",0,0
"14728",0,0
"14730",0,-1
"14732",0,0
"14737",0,0
"14738",0,0
"14739",0,0
"14740",0,1
"14741",0,0
"14748",0,0
"14752",0,0
"14753",0,0
"14754",0,0
"14755",0,-1
"14756",0,0
"14757",0,0
"14758",0,0
"14759",0,0
"14762",0,0
"14763",0,0
"14764",0,0
"14769",0,0
"14770",0,0
"14771",0,0
"14772",0,0
"14773",0,0
"14774",0,0
"14775",0,0
"14776",0,0
"14777",0,0
"14779",0,0
"14780",-1,1
"14784",0,0
"14785",0,0
"14786",0,0
"14788",0,0
"14789",0,0
"14790",0,0
"14791",0,0
"14792",0,0
"14793",0,0
"14795",0,0
"14796",0,0
"14797",0,0
"14799",0,0
"14801",0,0
"14802",0,1
"14804",0,0
"14805",0,0
"14807",0,0
"14809",0,0
"14810",0,0
"14811",0,0
"14812",0,0
"14816",0,0
"14817",0,0
"14818",0,1
"14819",0,0
"14822",0,0
"14823",0,0
"14825",0,0
"14827",0,-1
"14830",0,0
"14833",0,0
"14834",0,0
"14835",0,0
"14837",0,0
"14838",0,0
"14841",0,0
"14842",0,0
"14843",0,0
"14844",0,0
"14846",0,0
"14847",0,0
"14848",0,0
"14852",0,0
"14853",0,0
"14855",0,0
"14856",0,0
"14858",0,0
"14860",0,0
"14863",0,0
"14867",0,0
"14871",0,0
"14876",0,0
"14877",0,0
"14879",0,-1
"14885",0,0
"14887",0,0
"14888",0,0
"14891",0,0
"14894",0,0
"14897",0,0
"14899",0,0
"14902",0,0
"14905",0,0
"14908",0,0
"14911",0,0
"14914",0,1
"14915",0,0
"14916",0,0
"14919",0,-1
"14921",0,0
"14922",0,0
"14923",0,0
"14924",0,0
"14927",0,0
"14928",0,0
"14929",0,0
"14933",0,0
"14934",0,0
"14935",0,0
"14938",0,0
"14940",0,0
"14941",0,0
"14945",0,0
"14946",0,0
"14949",0,0
"14951",0,0
"14953",0,-1
"14954",0,1
"14959",0,-1
"14966",0,0
"14967",0,1
"14968",0,0
"14969",0,1
"14971",0,0
"14972",0,0
"14975",0,0
"14979",0,0
"14980",0,0
"14984",0,0
"14987",0,1
"14988",0,0
"14989",0,0
"14990",0,0
"14991",0,0
"14996",0,0
"14997",0,0
"14999",0,0
"15000",0,0
"15005",0,0
"15007",0,-1
"15013",0,0
"15014",0,0
"15022",0,0
"15025",0,0
"15027",0,0
"15028",0,0
"15031",0,1
"15032",0,0
"15033",0,0
"15035",0,0
"15036",0,0
"15039",0,0
"15043",0,0
"15044",0,0
"15046",0,0
"15048",0,0
"15049",0,0
"15051",0,0
"15052",0,0
"15054",0,0
"15055",0,0
"15056",0,0
"15057",0,0
"15059",0,0
"15061",0,0
"15062",0,0
"15064",0,0
"15066",0,0
"15067",0,0
"15071",0,0
"15072",0,0
"15073",0,0
"15076",0,0
"15077",0,0
"15078",0,0
"15081",0,0
"15082",0,0
"15083",0,0
"15085",0,0
"15087",0,0
"15089",0,-1
"15090",0,0
"15091",0,0
"15092",0,1
"15095",0,-1
"15099",0,0
"15101",0,0
"15104",0,0
"15105",0,0
"15106",0,0
"15109",0,0
"15110",0,0
"15111",0,0
"15113",-1,1
"15115",0,0
"15118",0,0
"15119",0,0
"15120",0,0
"15121",0,0
"15123",0,1
"15129",0,0
"15132",0,0
"15134",0,0
"15135",0,0
"15136",0,0
"15137",0,0
"15138",0,0
"15139",0,0
"15141",0,0
"15142",0,0
"15143",0,0
"15144",0,0
"15147",0,0
"15149",0,1
"15150",0,0
"15151",0,0
"15152",0,0
"15154",0,0
"15157",0,0
"15160",0,0
"15161",0,-1
"15162",0,0
"15164",0,1
"15165",0,0
"15166",0,0
"15167",0,0
"15168",0,0
"15169",0,0
"15173",0,0
"15174",0,0
"15175",0,0
"15176",0,0
"15177",0,0
"15178",0,0
"15179",0,0
"15180",0,0
"15181",0,0
"15183",0,0
"15185",1,0
"15186",0,0
"15187",0,0
"15188",0,-1
"15189",0,-1
"15191",0,0
"15193",0,0
"15194",0,0
"15195",0,0
"15199",0,0
"15202",0,0
"15203",0,0
"15204",-1,-1
"15206",0,0
"15220",0,0
"15225",0,0
"15234",0,0
"15236",0,0
"15242",0,0
"15243",0,0
"15244",0,0
"15246",0,0
"15248",0,0
"15249",0,0
"15252",0,0
"15256",0,0
"15257",0,0
"15258",0,0
"15259",0,0
"15260",0,0
"15261",0,0
"15262",0,0
"15263",0,1
"15266",0,-1
"15268",0,0
"15269",0,0
"15270",0,0
"15272",0,0
"15277",0,0
"15278",0,0
"15281",0,0
"15282",0,0
"15283",0,0
"15284",0,1
"15285",0,-1
"15288",0,-1
"15292",0,0
"15299",0,0
"15300",0,0
"15302",0,0
"15303",0,0
"15304",0,0
"15306",0,-1
"15307",0,0
"15309",0,0
"15310",0,-1
"15311",0,0
"15312",0,0
"15313",0,0
"15314",0,0
"15317",0,0
"15322",0,0
"15324",0,0
"15325",0,0
"15328",0,0
"15329",0,0
"15330",0,0
"15331",0,0
"15332",0,1
"15333",0,0
"15334",0,1
"15335",0,0
"15336",0,0
"15337",0,0
"15338",0,0
"15339",0,0
"15340",0,0
"15341",0,0
"15344",0,0
"15345",0,-1
"15346",0,0
"15348",0,0
"15349",0,0
"15350",0,0
"15351",0,0
"15352",0,0
"15353",0,0
"15354",0,0
"15355",0,0
"15356",0,0
"15357",0,0
"15362",0,0
"15363",0,1
"15364",0,0
"15371",1,0
"15372",0,0
"15378",0,0
"15379",1,0
"15381",0,0
"15383",0,0
"15384",0,0
"15386",0,0
"15388",0,0
"15389",0,0
"15390",0,1
"15391",0,0
"15393",0,0
"15394",0,0
"15395",0,0
"15396",0,0
"15397",0,0
"15399",0,0
"15400",0,0
"15401",0,0
"15402",0,0
"15406",0,1
"15407",0,0
"15408",0,0
"15409",0,0
"15411",0,0
"15412",0,0
"15415",0,0
"15416",0,0
"15418",0,0
"15419",0,0
"15420",0,0
"15421",0,1
"15422",0,0
"15423",0,0
"15425",0,1
"15426",1,0
"15430",0,0
"15434",0,0
"15436",0,0
"15437",0,0
"15438",0,0
"15439",0,0
"15440",0,0
"15442",0,0
"15443",0,0
"15444",0,0
"15446",0,-1
"15447",0,0
"15450",0,-1
"15451",0,0
"15452",0,0
"15454",0,0
"15455",0,0
"15456",0,0
"15457",0,0
"15458",0,0
"15459",0,0
"15461",0,0
"15465",0,0
"15467",0,0
"15468",0,1
"15469",0,0
"15470",0,0
"15471",0,0
"15472",0,1
"15474",0,0
"15475",0,1
"15476",0,0
"15477",0,0
"15478",0,0
"15479",0,0
"15481",0,0
"15482",0,0
"15489",0,0
"15490",0,1
"15491",0,0
"15493",0,0
"15494",0,0
"15495",0,0
"15496",0,0
"15497",0,0
"15498",-1,0
"15500",-1,1
"15501",0,0
"15508",0,0
"15511",0,0
"15514",0,0
"15515",0,0
"15517",0,0
"15518",0,0
"15520",0,0
"15521",0,0
"15523",0,0
"15524",0,0
"15531",0,-1
"15532",0,0
"15533",0,0
"15536",0,0
"15538",0,0
"15541",0,0
"15542",0,0
"15543",0,0
"15544",0,0
"15549",0,0
"15552",0,0
"15559",0,0
"15561",0,0
"15562",0,0
"15568",0,0
"15570",0,0
"15578",0,0
"15580",0,0
"15581",0,0
"15588",0,0
"15589",0,1
"15591",0,-1
"15594",0,0
"15595",0,0
"15597",0,0
"15599",0,0
"15600",0,0
"15601",0,0
"15603",0,-1
"15606",0,0
"15607",0,1
"15613",0,0
"15614",0,0
"15619",0,0
"15625",0,-1
"15629",0,0
"15630",0,0
"15632",0,0
"15633",0,0
"15637",0,0
"15639",0,0
"15640",0,-1
"15642",0,0
"15643",0,0
"15645",0,0
"15646",0,0
"15647",0,0
"15649",0,0
"15650",0,1
"15657",0,0
"15658",-1,0
"15659",0,0
"15660",0,0
"15661",0,0
"15663",0,0
"15664",0,0
"15665",0,0
"15666",0,0
"15667",0,0
"15668",0,0
"15676",0,1
"15678",0,0
"15679",0,0
"15680",0,0
"15685",0,0
"15686",0,0
"15687",-1,1
"15688",0,0
"15690",0,0
"15692",0,0
"15694",0,0
"15696",0,-1
"15697",0,0
"15698",0,0
"15699",0,0
"15701",0,0
"15702",0,-1
"15705",0,0
"15706",0,0
"15708",0,0
"15710",0,0
"15711",0,0
"15714",0,0
"15715",0,-1
"15716",0,0
"15718",0,0
"15719",0,-1
"15722",0,0
"15723",0,0
"15725",0,0
"15727",0,0
"15728",0,0
"15731",0,0
"15732",0,0
"15734",0,0
"15735",0,0
"15736",0,0
"15743",0,-1
"15744",0,0
"15746",0,0
"15748",0,0
"15749",0,0
"15752",0,0
"15753",0,0
"15754",0,0
"15756",0,0
"15757",0,0
"15758",0,0
"15759",0,0
"15761",0,0
"15762",0,0
"15763",0,0
"15764",0,0
"15767",0,0
"15768",0,0
"15769",0,0
"15770",0,-1
"15771",0,-1
"15772",0,0
"15773",0,0
"15774",0,0
"15775",0,0
"15777",0,0
"15778",0,0
"15780",0,0
"15781",0,0
"15784",0,0
"15786",0,0
"15787",0,0
"15789",0,-1
"15791",0,-1
"15792",0,0
"15796",0,-1
"15798",0,0
"15799",0,0
"15801",0,0
"15802",0,0
"15803",0,-1
"15810",0,-1
"15813",0,0
"15814",0,-1
"15815",0,0
"15816",0,0
"15823",0,-1
"15824",0,1
"15825",0,0
"15826",0,0
"15827",0,0
"15828",0,0
"15830",0,-1
"15833",0,0
"15836",0,0
"15839",0,0
"15842",0,0
"15843",0,0
"15844",0,-1
"15845",0,0
"15846",1,0
"15847",0,0
"15848",0,0
"15851",0,0
"15852",0,0
"15854",0,0
"15855",0,0
"15857",0,0
"15858",0,-1
"15859",0,-1
"15860",0,0
"15861",0,0
"15864",0,1
"15866",0,0
"15878",0,0
"15891",0,0
"15892",0,0
"15893",0,0
"15896",0,0
"15897",0,0
"15898",0,0
"15899",0,0
"15901",0,0
"15902",0,0
"15904",0,1
"15905",0,0
"15908",0,0
"15910",0,0
"15911",0,0
"15912",0,0
"15921",0,0
"15922",0,0
"15924",0,0
"15925",0,0
"15926",0,0
"15927",0,0
"15929",0,-1
"15932",0,-1
"15933",0,0
"15934",0,-1
"15936",0,-1
"15940",0,0
"15942",0,0
"15943",0,0
"15945",0,0
"15948",0,0
"15955",0,-1
"15956",1,0
"15961",0,0
"15963",0,1
"15965",0,0
"15967",0,-1
"15970",0,0
"15973",0,0
"15974",0,0
"15975",0,0
"15977",0,0
"15978",0,-1
"15979",0,0
"15980",0,0
"15982",0,0
"15984",0,0
"15985",0,0
"15987",0,-1
"15990",0,0
"15993",0,0
"15994",0,0
"15995",0,0
"15996",0,0
"16002",0,0
"16003",0,-1
"16004",0,-1
"16006",0,0
"16008",0,0
"16009",0,0
"16010",0,0
"16011",0,0
"16012",0,0
"16013",0,0
"16014",0,1
"16015",0,0
"16017",0,0
"16018",0,0
"16021",0,0
"16023",0,-1
"16024",0,0
"16029",0,0
"16030",0,0
"16032",0,-1
"16033",0,-1
"16035",0,0
"16036",0,0
"16039",0,0
"16040",0,-1
"16041",0,0
"16045",0,0
"16050",0,0
"16051",0,0
"16054",0,0
"16055",0,0
"16058",0,0
"16059",0,0
"16062",0,0
"16069",0,0
"16071",0,0
"16072",0,0
"16073",0,0
"16074",0,0
"16080",0,0
"16082",0,0
"16083",0,0
"16089",-1,0
"16092",0,1
"16093",0,0
"16094",0,0
"16095",0,0
"16099",0,-1
"16101",0,0
"16102",0,0
"16103",0,0
"16104",0,0
"16107",-1,1
"16111",0,0
"16112",0,0
"16113",0,0
"16115",0,0
"16116",0,0
"16117",0,0
"16119",0,0
"16120",0,-1
"16121",1,0
"16126",0,0
"16127",0,0
"16128",0,0
"16129",0,0
"16130",0,0
"16131",0,0
"16132",0,0
"16133",0,0
"16134",0,0
"16136",0,0
"16137",0,0
"16143",0,0
"16144",0,0
"16150",0,0
"16155",0,0
"16157",0,0
"16159",0,0
"16160",0,0
"16162",0,1
"16163",0,0
"16165",0,0
"16167",0,0
"16171",0,0
"16172",0,0
"16173",0,0
"16175",0,0
"16176",0,0
"16178",0,0
"16179",0,-1
"16181",0,0
"16184",0,0
"16185",0,-1
"16186",0,0
"16189",0,0
"16190",0,0
"16191",0,0
"16192",0,0
"16193",0,0
"16194",0,0
"16195",0,0
"16197",0,0
"16199",0,0
"16200",0,-1
"16201",0,0
"16203",0,0
"16205",0,0
"16206",0,0
"16221",0,0
"16222",0,0
"16223",0,0
"16228",0,0
"16230",0,0
"16232",0,0
"16235",0,0
"16236",0,0
"16237",0,0
"16242",0,0
"16243",0,0
"16244",0,0
"16245",0,0
"16247",0,1
"16248",0,0
"16249",0,0
"16253",0,-1
"16254",0,0
"16256",0,0
"16257",0,0
"16258",0,0
"16259",-1,0
"16261",0,0
"16262",0,0
"16266",-1,0
"16268",-1,0
"16269",0,0
"16270",0,0
"16275",0,0
"16276",0,0
"16279",0,0
"16280",0,0
"16281",0,0
"16282",-1,1
"16283",0,0
"16284",0,0
"16285",0,0
"16287",0,0
"16288",0,-1
"16289",0,0
"16290",0,-1
"16291",0,0
"16293",0,0
"16294",0,0
"16295",0,-1
"16296",0,0
"16297",0,0
"16298",-1,1
"16300",0,1
"16301",0,0
"16302",0,0
"16303",0,0
"16310",0,0
"16314",0,0
"16315",0,0
"16316",0,0
"16317",0,0
"16318",0,0
"16319",0,0
"16322",0,0
"16334",0,0
"16335",0,0
"16336",0,0
"16339",0,0
"16341",0,0
"16342",0,-1
"16344",0,-1
"16345",-1,0
"16346",0,-1
"16350",0,0
"16354",0,0
"16373",0,-1
"16374",0,0
"16375",0,0
"16376",0,-1
"16378",0,0
"16379",0,0
"16380",0,0
"16381",0,0
"16382",0,-1
"16384",0,0
"16385",0,0
"16386",0,0
"16387",0,0
"16388",0,0
"16389",0,0
"16390",0,0
"16391",0,0
"16392",0,-1
"16393",0,0
"16394",0,0
"16395",0,0
"16396",0,0
"16397",0,0
"16398",0,0
"16399",0,0
"16400",0,0
"16401",0,0
"16404",0,0
"16405",0,0
"16406",0,0
"16407",0,0
"16408",0,0
"16409",0,0
"16410",0,0
"16411",0,0
"16412",0,0
"16415",0,0
"16417",0,0
"16418",0,0
"16420",0,-1
"16422",0,0
"16423",0,0
"16426",0,0
"16427",0,0
"16428",0,0
"16429",1,0
"16430",0,0
"16431",-1,0
"16433",0,0
"16435",0,0
"16436",0,0
"16437",0,0
"16438",0,0
"16439",0,0
"16441",0,0
"16443",0,0
"16444",0,0
"16445",0,0
"16446",0,0
"16450",0,0
"16451",0,-1
"16452",0,0
"16454",0,0
"16456",0,0
"16457",0,0
"16458",0,0
"16460",0,0
"16461",0,-1
"16463",0,-1
"16467",0,0
"16468",0,-1
"16469",0,0
"16470",0,0
"16471",0,0
"16472",-1,0
"16473",0,0
"16474",0,0
"16475",0,0
"16476",0,0
"16479",0,-1
"16482",0,-1
"16483",0,0
"16488",0,0
"16489",0,0
"16493",0,0
"16498",0,0
"16500",0,0
"16504",0,0
"16511",0,0
"16512",0,0
"16515",0,0
"16518",0,1
"16519",0,1
"16521",0,0
"16522",0,0
"16524",0,-1
"16525",0,0
"16527",0,0
"16530",0,0
"16532",0,0
"16533",0,-1
"16542",0,0
"16543",0,0
"16544",0,0
"16546",0,0
"16548",0,0
"16554",0,0
"16555",0,0
"16556",0,0
"16559",0,0
"16562",0,0
"16564",0,0
"16565",0,0
"16569",0,0
"16570",-1,0
"16573",0,0
"16574",0,1
"16575",0,0
"16576",0,0
"16579",0,0
"16584",0,0
"16586",0,0
"16587",0,0
"16588",0,0
"16589",0,0
"16591",0,0
"16592",0,0
"16594",0,0
"16596",0,0
"16597",0,0
"16598",0,0
"16599",0,0
"16602",0,-1
"16609",0,0
"16612",0,-1
"16613",0,0
"16615",0,0
"16618",0,0
"16619",0,0
"16620",0,0
"16622",0,0
"16623",0,0
"16628",0,0
"16629",0,0
"16631",0,0
"16633",0,0
"16637",0,-1
"16641",0,0
"16643",0,0
"16649",0,0
"16655",0,0
"16656",0,-1
"16659",0,0
"16660",0,0
"16661",0,0
"16664",0,0
"16667",0,0
"16669",0,-1
"16670",0,0
"16675",0,-1
"16678",0,1
"16681",0,0
"16682",0,0
"16683",0,0
"16684",0,0
"16686",0,0
"16687",-1,1
"16689",0,0
"16691",0,-1
"16692",0,0
"16693",0,0
"16694",0,0
"16696",0,0
"16700",0,0
"16703",0,0
"16704",0,0
"16706",0,0
"16707",0,0
"16708",0,0
"16709",0,0
"16710",0,0
"16711",0,0
"16714",0,0
"16716",0,0
"16717",0,0
"16718",0,0
"16719",0,0
"16720",0,1
"16721",0,0
"16722",0,0
"16724",0,-1
"16726",0,0
"16727",0,0
"16730",0,0
"16734",0,1
"16735",0,0
"16737",0,0
"16738",0,0
"16744",0,0
"16745",0,0
"16747",0,0
"16749",0,0
"16751",0,0
"16754",0,-1
"16756",0,0
"16757",0,0
"16763",0,-1
"16764",0,-1
"16766",0,-1
"16773",0,0
"16782",0,0
"16783",0,0
"16785",0,0
"16786",0,0
"16787",0,0
"16790",0,0
"16791",0,0
"16793",0,0
"16796",0,0
"16797",0,0
"16798",0,0
"16799",0,0
"16803",0,0
"16804",0,0
"16806",0,-1
"16809",0,0
"16813",0,0
"16814",0,0
"16818",0,0
"16819",0,0
"16827",0,0
"16837",0,0
"16839",0,0
"16841",0,-1
"16842",0,0
"16843",0,0
"16846",0,0
"16848",0,0
"16850",0,0
"16855",0,0
"16856",-1,0
"16858",0,0
"16861",0,0
"16863",0,0
"16867",0,0
"16868",0,0
"16869",0,0
"16871",0,1
"16872",0,0
"16878",0,0
"16881",0,0
"16882",0,0
"16884",0,0
"16891",-1,0
"16894",0,0
"16897",0,0
"16898",0,0
"16899",0,0
"16900",0,-1
"16901",0,0
"16902",0,0
"16904",0,0
"16905",0,0
"16909",0,0
"16910",0,-1
"16912",0,0
"16913",0,1
"16915",0,-1
"16916",0,0
"16917",0,-1
"16919",0,0
"16921",0,1
"16922",0,0
"16925",0,0
"16927",0,0
"16928",0,0
"16929",0,0
"16931",0,0
"16935",0,0
"16937",0,0
"16938",0,0
"16944",0,0
"16945",0,0
"16947",0,0
"16948",0,-1
"16949",0,-1
"16950",0,0
"16954",0,0
"16959",0,0
"16961",0,0
"16962",0,0
"16963",0,0
"16964",1,0
"16965",0,0
"16966",0,-1
"16969",0,0
"16970",0,0
"16971",0,0
"16974",0,0
"16976",0,0
"16977",0,0
"16978",0,0
"16979",0,0
"16980",0,1
"16981",0,0
"16982",0,0
"16983",0,0
"16984",0,0
"16986",0,0
"16987",0,0
"16988",0,0
"16989",0,0
"16991",0,0
"16993",0,0
"16994",0,0
"16995",0,0
"16997",0,0
"16999",0,0
"17001",0,0
"17002",0,0
"17003",0,0
"17006",0,0
"17007",0,0
"17008",0,-1
"17010",0,0
"17013",0,0
"17014",0,0
"17016",0,0
"17018",0,0
"17019",0,0
"17021",0,0
"17022",0,0
"17024",0,0
"17025",0,0
"17026",0,0
"17027",0,0
"17028",0,1
"17029",0,0
"17031",0,0
"17032",0,0
"17033",0,0
"17034",0,0
"17035",0,0
"17037",0,0
"17040",0,0
"17045",0,0
"17047",0,0
"17049",0,0
"17051",0,0
"17052",0,0
"17054",0,1
"17055",0,-1
"17056",0,0
"17057",0,0
"17060",0,0
"17061",0,0
"17062",0,0
"17064",0,0
"17065",0,0
"17069",0,0
"17072",0,0
"17073",0,0
"17075",1,0
"17077",0,0
"17078",0,0
"17079",0,0
"17080",0,-1
"17084",-1,0
"17085",0,0
"17086",0,0
"17088",0,0
"17089",0,0
"17090",0,0
"17092",0,0
"17095",0,-1
"17096",0,0
"17097",-1,1
"17099",0,0
"17101",0,0
"17106",0,0
"17107",0,0
"17108",0,0
"17110",0,0
"17113",0,0
"17114",0,0
"17115",0,0
"17116",0,0
"17117",0,1
"17118",0,0
"17119",0,0
"17120",0,0
"17122",0,0
"17124",0,0
"17125",0,0
"17126",0,0
"17128",0,0
"17130",0,0
"17131",0,0
"17132",0,0
"17133",0,0
"17134",0,0
"17136",0,0
"17137",0,0
"17140",0,0
"17142",0,0
"17144",0,0
"17145",0,0
"17146",0,0
"17147",0,0
"17148",0,0
"17149",0,0
"17150",0,0
"17152",0,0
"17153",0,0
"17154",0,0
"17155",0,0
"17157",0,0
"17158",0,-1
"17159",0,0
"17160",-1,1
"17161",0,0
"17162",0,0
"17164",0,0
"17165",0,0
"17168",0,0
"17170",0,0
"17172",0,0
"17173",0,0
"17175",0,0
"17177",0,0
"17178",0,0
"17179",0,1
"17180",0,0
"17187",0,-1
"17189",0,0
"17190",0,0
"17193",0,0
"17194",0,0
"17195",0,0
"17197",0,0
"17200",0,0
"17202",0,-1
"17206",0,0
"17210",0,1
"17211",0,0
"17212",0,0
"17214",0,0
"17216",0,0
"17217",0,0
"17218",0,0
"17220",0,0
"17221",0,1
"17223",0,0
"17225",0,-1
"17226",0,0
"17227",0,0
"17228",0,0
"17230",0,0
"17232",0,0
"17233",0,0
"17235",0,0
"17236",0,0
"17237",0,0
"17239",0,0
"17241",0,0
"17243",0,0
"17244",0,0
"17245",0,0
"17246",0,0
"17249",0,0
"17251",0,0
"17255",0,0
"17256",0,-1
"17257",0,0
"17258",0,1
"17260",0,0
"17262",0,0
"17268",0,1
"17269",0,0
"17270",0,-1
"17272",0,0
"17275",0,0
"17276",0,0
"17279",0,0
"17285",0,0
"17286",0,0
"17287",0,0
"17288",0,0
"17289",0,0
"17290",0,0
"17291",0,0
"17292",0,0
"17294",0,0
"17296",0,0
"17299",0,-1
"17301",0,-1
"17303",0,-1
"17307",0,0
"17308",0,0
"17309",0,0
"17311",0,0
"17315",0,-1
"17317",0,0
"17318",0,1
"17319",0,0
"17320",-1,1
"17321",0,0
"17322",0,0
"17324",0,1
"17326",0,0
"17327",0,0
"17330",0,0
"17331",0,-1
"17334",0,0
"17335",0,0
"17338",0,0
"17339",0,0
"17340",0,0
"17342",0,0
"17344",0,0
"17348",0,-1
"17351",0,0
"17352",0,0
"17353",0,0
"17354",1,0
"17358",0,0
"17359",0,0
"17360",0,0
"17361",0,-1
"17362",0,-1
"17363",0,0
"17367",0,0
"17369",0,0
"17370",0,0
"17373",0,0
"17374",0,-1
"17376",0,0
"17378",0,0
"17379",0,0
"17381",0,-1
"17384",0,-1
"17385",0,0
"17386",0,0
"17392",0,0
"17393",0,1
"17396",0,0
"17397",0,0
"17400",0,0
"17405",0,0
"17406",0,0
"17408",0,0
"17414",0,0
"17421",0,0
"17422",0,0
"17425",0,0
"17428",0,-1
"17432",0,0
"17442",0,-1
"17444",0,0
"17445",0,0
"17449",0,0
"17450",0,0
"17451",0,0
"17452",0,0
"17458",0,0
"17462",0,0
"17464",0,0
"17469",0,0
"17474",0,-1
"17482",0,0
"17487",0,0
"17490",0,0
"17493",0,0
"17497",0,0
"17500",0,0
"17502",0,-1
"17504",0,0
"17505",0,0
"17509",0,0
"17512",0,1
"17514",0,0
"17515",0,-1
"17516",0,-1
"17519",0,-1
"17520",0,0
"17525",0,0
"17526",0,0
"17530",0,0
"17532",0,1
"17535",0,0
"17539",0,0
"17542",0,0
"17545",0,0
"17546",0,0
"17547",0,0
"17550",0,0
"17552",0,0
"17558",0,0
"17560",0,0
"17562",0,0
"17563",0,0
"17564",0,0
"17565",0,0
"17571",0,0
"17574",1,0
"17576",0,0
"17577",0,0
"17578",0,0
"17579",0,-1
"17583",1,0
"17584",0,0
"17585",0,0
"17586",0,0
"17590",0,-1
"17591",0,0
"17592",0,0
"17595",0,0
"17599",0,0
"17600",0,0
"17603",0,0
"17608",0,0
"17612",0,0
"17613",0,0
"17614",0,0
"17616",0,0
"17617",0,0
"17620",0,0
"17625",0,0
"17627",0,0
"17628",0,1
"17629",0,0
"17630",0,0
"17631",0,0
"17632",-1,0
"17633",0,0
"17635",0,1
"17636",0,0
"17638",0,0
"17639",0,0
"17641",0,0
"17645",0,0
"17646",0,1
"17647",0,-1
"17648",0,-1
"17649",0,0
"17650",0,0
"17653",0,-1
"17656",0,0
"17658",0,0
"17668",0,0
"17669",0,0
"17674",0,0
"17675",0,0
"17682",0,1
"17683",0,0
"17684",0,0
"17687",0,0
"17688",0,0
"17689",0,-1
"17690",0,0
"17695",0,-1
"17696",-1,0
"17697",0,0
"17700",0,0
"17701",0,0
"17703",0,0
"17706",0,-1
"17712",0,0
"17715",0,0
"17716",0,0
"17717",0,0
"17721",0,0
"17722",0,0
"17724",0,0
"17725",0,0
"17726",0,0
"17728",0,0
"17729",0,1
"17730",0,0
"17731",0,0
"17732",0,1
"17733",0,0
"17734",0,1
"17735",0,0
"17738",0,1
"17740",0,0
"17741",0,0
"17742",0,0
"17743",0,0
"17747",0,0
"17748",0,0
"17749",0,0
"17751",0,0
"17752",0,0
"17755",0,0
"17758",0,0
"17763",0,0
"17765",0,0
"17766",0,0
"17768",0,0
"17770",0,0
"17773",0,-1
"17774",0,-1
"17775",0,-1
"17777",0,1
"17778",0,0
"17779",0,0
"17780",0,0
"17781",0,0
"17782",0,0
"17784",0,1
"17785",0,-1
"17786",0,0
"17787",0,0
"17789",0,0
"17790",0,0
"17792",0,0
"17793",0,0
"17794",0,0
"17795",1,0
"17796",0,0
"17797",-1,1
"17801",0,0
"17803",0,-1
"17804",0,0
"17807",0,0
"17808",0,0
"17809",0,0
"17812",0,0
"17813",0,0
"17816",0,0
"17831",0,-1
"17837",0,0
"17838",0,1
"17843",0,0
"17844",0,0
"17845",0,0
"17847",0,0
"17848",0,0
"17849",0,0
"17850",0,0
"17855",0,0
"17857",0,1
"17858",0,0
"17860",0,0
"17863",0,0
"17869",0,1
"17873",0,0
"17874",0,0
"17875",0,0
"17878",0,0
"17880",0,-1
"17881",0,0
"17883",0,0
"17884",-1,1
"17885",0,0
"17887",0,-1
"17888",0,0
"17889",0,0
"17891",0,0
"17892",0,0
"17893",0,0
"17896",0,0
"17897",0,0
"17900",0,0
"17903",0,0
"17905",0,-1
"17907",0,0
"17908",0,0
"17909",0,0
"17910",0,0
"17914",0,0
"17923",0,-1
"17925",0,0
"17926",0,0
"17931",0,0
"17937",0,0
"17939",0,1
"17940",0,0
"17941",0,0
"17942",0,0
"17943",0,0
"17947",0,0
"17948",0,0
"17949",0,0
"17950",0,0
"17951",0,1
"17953",0,0
"17954",0,-1
"17955",0,0
